playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I260382,11.0,Josh P.,Kennedy,34,188,95,12,RIGHT,VIC,2006,2008,East Sandr (Vic)/Xavier Coll (Vic)/Sandr U18/Hawthorn,40.0,fatherSon,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/260382.png?i10c=img.resize(scale_height:0.6),20/06/1988,CD_T160,SYD,Sydney Swans,Swans,11.0,53.2,0.0,3.0,31.0,8.0,23.0,0.0,0.0,3.0,3.0,43.0,58.0,1.0,0.0,0.0,66.0,75.9,133.0,488.0,101.0,47.0,6.0,8.0,2.0,50.0,2.0,2.0,44.0,67.0,0.0,0.0,0.0,0.0,13.0,8.0,27.0,71.2,2.0,2.0,66.0,1.0,30.0,3.0,1.0,1620.0,11.0,106.0,135.0,333.8,9.0,0.0,40.0,14.0,4.0,5.0,15.0,19.0,1.0,23.0,135.0,20.0,77.0,11.0,53.2,0.0,0.3,31.0,0.7,2.1,0.0,0.0,0.3,0.3,43.0,5.3,0.1,0.0,0.0,6.0,75.9,12.1,44.4,9.2,4.3,0.5,0.7,0.2,50.0,0.2,0.2,4.0,6.1,0.0,0.0,0.0,0.0,1.2,0.7,2.5,71.2,2.0,2.0,6.0,1.0,2.7,0.3,0.1,147.3,1.0,9.6,333.8,0.8,0.0,3.6,1.3,0.4,0.5,1.4,1.7,0.1,2.1,12.3,1.8,7.0
CD_I260930,19.0,Shane,Edwards,33,182,78,10,RIGHT,SA,2006,2007,Golden Grove (SA)/North Adelaide (SANFL),26.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/260930.png?i10c=img.resize(scale_height:0.6),25/10/1988,CD_T120,RICH,Richmond,Tigers,19.0,76.8,8.0,3.0,73.0,11.0,31.0,0.0,0.0,0.0,2.0,35.5,91.0,8.0,1.0,12.5,70.0,76.2,260.0,950.0,198.0,92.0,25.0,8.0,9.0,52.6,15.0,10.0,70.0,127.0,0.0,0.0,0.0,0.0,40.0,4.0,33.0,69.2,0.0,0.0,133.0,1.0,44.0,4.0,2.0,3934.0,15.0,221.0,99.0,368.3,11.0,0.0,84.0,15.0,19.0,3.0,13.0,28.0,6.0,24.0,256.0,32.0,165.0,19.0,76.8,0.4,0.2,73.0,0.6,1.6,0.0,0.0,0.0,0.1,35.5,4.8,0.4,0.1,12.5,3.7,76.2,13.7,50.0,10.4,4.8,1.3,0.4,0.5,52.6,0.8,0.5,3.7,6.7,0.0,0.0,0.0,0.0,2.1,0.2,1.7,69.2,0.0,0.0,7.0,1.0,2.3,0.2,0.1,207.1,0.8,11.6,368.3,0.6,0.0,4.4,0.8,1.0,0.2,0.7,1.5,0.3,1.3,13.5,1.7,8.7
CD_I261224,16.0,Dayne,Zorko,33,175,82,15,RIGHT,QLD,2011,2012,Surfers Paradise (Qld)/Broadbeach (Qld),,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/261224.png?i10c=img.resize(scale_height:0.6),09/02/1989,CD_T20,BL,Brisbane Lions,Lions,16.0,70.5,7.0,1.0,82.0,12.0,60.0,1.0,50.0,2.0,1.0,29.2,90.0,1.0,0.0,0.0,115.0,72.6,321.0,1319.0,233.0,175.0,10.0,26.0,11.0,38.5,11.0,5.0,63.0,80.0,0.0,0.0,0.0,0.0,68.0,11.0,48.0,72.6,17.0,10.0,241.0,3.0,94.0,3.0,5.0,6519.0,19.0,227.0,16.0,491.8,40.0,0.0,83.0,18.0,13.0,7.0,22.0,46.0,12.0,34.0,308.0,61.0,218.0,16.0,70.5,0.4,0.1,82.0,0.8,3.8,0.1,50.0,0.1,0.1,29.2,5.6,0.1,0.0,0.0,7.2,72.6,20.1,82.4,14.6,10.9,0.6,1.6,0.7,38.5,0.7,0.3,3.9,5.0,0.0,0.0,0.0,0.0,4.3,0.7,3.0,72.6,17.0,10.0,15.1,3.0,5.9,0.2,0.3,407.5,1.2,14.2,491.8,2.5,0.0,5.2,1.1,0.8,0.4,1.4,2.9,0.8,2.1,19.3,3.8,13.6
CD_I261323,5.0,Ben,McEvoy,33,200,101,7,RIGHT,VIC,2007,2008,Dederang-Mt Beauty (Vic)/Murray U18/St Kilda,9.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/261323.png?i10c=img.resize(scale_height:0.6),11/07/1989,CD_T80,HAW,Hawthorn,Hawks,5.0,80.2,1.0,0.0,69.0,2.0,10.0,0.0,0.0,3.0,5.0,48.6,35.0,9.0,2.0,22.2,23.0,73.1,67.0,354.0,49.0,17.0,3.0,2.0,6.0,50.0,1.0,2.0,21.0,44.0,97.0,35.0,36.1,45.3,6.0,3.0,14.0,73.9,0.0,0.0,23.0,0.5,13.0,2.0,1.0,402.0,23.0,57.0,165.0,310.0,3.0,214.0,24.0,12.0,4.0,16.0,6.0,12.0,1.0,8.0,72.0,7.0,37.0,5.0,80.2,0.2,0.0,69.0,0.4,2.0,0.0,0.0,0.6,1.0,48.6,7.0,1.8,0.4,22.2,4.6,73.1,13.4,70.8,9.8,3.4,0.6,0.4,1.2,50.0,0.2,0.4,4.2,8.8,19.4,7.0,36.1,45.3,1.2,0.6,2.8,73.9,0.0,0.0,4.6,0.5,2.6,0.4,0.2,80.5,4.6,11.4,310.0,0.6,42.8,4.8,2.4,0.8,3.2,1.2,2.4,0.2,1.6,14.4,1.4,7.4
CD_I261396,14.0,Robbie,Gray,34,183,84,9,RIGHT,VIC,2006,2007,East Burwood (Vic)/Oakleigh U18,55.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/261396.png?i10c=img.resize(scale_height:0.6),30/03/1988,CD_T110,PORT,Port Adelaide,Power,14.0,79.5,5.0,1.0,63.0,10.0,36.0,0.0,0.0,0.0,4.0,39.8,82.0,19.0,2.0,10.5,38.0,76.6,201.0,807.0,154.0,50.0,24.0,9.0,7.0,50.0,10.0,11.0,61.0,120.0,0.0,0.0,0.0,0.0,23.0,4.0,27.0,61.7,0.0,0.0,81.0,0.7,39.0,18.0,12.0,1949.0,17.0,189.0,142.0,327.1,4.0,0.0,64.0,16.0,22.0,7.0,10.0,39.0,16.0,20.0,206.0,30.0,124.0,14.0,79.5,0.4,0.1,63.0,0.7,2.6,0.0,0.0,0.0,0.3,39.8,5.9,1.4,0.1,10.5,2.7,76.6,14.4,57.6,11.0,3.6,1.7,0.6,0.5,50.0,0.7,0.8,4.4,8.6,0.0,0.0,0.0,0.0,1.6,0.3,1.9,61.7,0.0,0.0,5.8,0.7,2.8,1.3,0.9,139.3,1.2,13.5,327.1,0.3,0.0,4.6,1.1,1.6,0.5,0.7,2.8,1.1,1.4,14.7,2.1,8.9
CD_I261510,19.0,Tom,Hawkins,34,198,104,26,RIGHT,VIC,2006,2007,Finley (NSW)/Melbourne Grammar (Vic)/Sandringham U18,41.0,fatherSon,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/261510.png?i10c=img.resize(scale_height:0.6),21/07/1988,CD_T70,GEEL,Geelong Cats,Cats,19.0,95.7,32.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,36.0,50.4,125.0,74.0,36.0,48.6,12.0,64.2,246.0,1449.0,158.0,103.0,34.0,20.0,11.0,56.0,22.0,51.0,55.0,78.0,65.0,11.0,16.9,33.0,33.0,1.0,12.0,61.3,0.0,0.0,168.0,2.2,109.0,74.0,40.0,4363.0,30.0,158.0,31.0,465.6,3.0,197.0,160.0,21.0,91.0,15.0,17.0,27.0,20.0,17.0,248.0,44.0,123.0,19.0,95.7,1.7,0.1,0.0,0.0,2.6,0.0,0.0,0.0,1.9,50.4,6.6,3.9,1.9,48.6,0.6,64.2,12.9,76.3,8.3,5.4,1.8,1.1,0.6,56.0,1.2,2.7,2.9,4.1,3.4,0.6,16.9,33.0,1.7,0.1,0.6,61.3,0.0,0.0,8.8,2.2,5.7,3.9,2.1,229.7,1.6,8.3,465.6,0.2,10.4,8.4,1.1,4.8,0.8,0.9,1.4,1.1,0.9,13.1,2.3,6.5
CD_I270146,0.0,Ed,Curnow,32,179,86,35,RIGHT,VIC,2013,2011,Modewarre (Vic)/Geel College (Vic)/Geel U18/Adel Rks/Box Hill (VFL),89.0,rookieElevation,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270146.png?i10c=img.resize(scale_height:0.6),07/11/1989,CD_T30,CARL,Carlton,Blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,223.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I270325,16.0,Robbie,Tarrant,33,196,96,6,RIGHT,VIC,2007,2010,South Mildura (Vic)/Bendigo U18/North Melbourne,15.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270325.png?i10c=img.resize(scale_height:0.6),25/04/1989,CD_T120,RICH,Richmond,Tigers,16.0,91.6,0.0,0.0,0.0,0.0,35.0,12.0,22.6,53.0,11.0,41.3,69.0,0.0,0.0,0.0,77.0,79.5,166.0,682.0,132.0,79.0,0.0,20.0,7.0,0.0,1.0,0.0,48.0,68.0,0.0,0.0,0.0,0.0,16.0,33.0,91.0,80.6,1.0,0.0,98.0,1.4,79.0,0.0,0.0,2775.0,115.0,90.0,328.0,198.9,33.0,0.0,20.0,12.0,0.0,106.0,4.0,17.0,0.0,4.0,167.0,28.0,98.0,16.0,91.6,0.0,0.0,0.0,0.0,2.2,0.8,22.6,3.3,0.7,41.3,4.3,0.0,0.0,0.0,4.8,79.5,10.4,42.6,8.3,4.9,0.0,1.3,0.4,0.0,0.1,0.0,3.0,4.3,0.0,0.0,0.0,0.0,1.0,2.1,5.7,80.6,1.0,0.0,6.1,1.4,4.9,0.0,0.0,173.5,7.2,5.6,198.9,2.1,0.0,1.3,0.8,0.0,6.6,0.3,1.1,0.0,0.3,10.4,1.8,6.1
CD_I270896,15.0,Trent,Cotchin,32,185,86,9,RIGHT,VIC,2007,2008,PEGS (Vic)/Northern U18,2.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270896.png?i10c=img.resize(scale_height:0.6),07/04/1990,CD_T120,RICH,Richmond,Tigers,15.0,76.6,3.0,1.0,301.0,37.0,52.0,1.0,25.0,4.0,0.0,46.4,150.0,0.0,0.0,0.0,115.0,61.6,331.0,1121.0,204.0,78.0,4.0,11.0,17.0,40.0,10.0,2.0,98.0,167.0,1.0,0.0,0.0,100.0,48.0,5.0,49.0,47.6,0.0,0.0,164.0,1.0,45.0,2.0,1.0,3839.0,25.0,256.0,147.0,324.5,16.0,1.0,68.0,22.0,5.0,9.0,36.0,40.0,3.0,73.0,323.0,52.0,173.0,15.0,76.6,0.2,0.1,301.0,2.5,3.5,0.1,25.0,0.3,0.0,46.4,10.0,0.0,0.0,0.0,7.7,61.6,22.1,74.7,13.6,5.2,0.3,0.7,1.1,40.0,0.7,0.1,6.5,11.1,0.1,0.0,0.0,100.0,3.2,0.3,3.3,47.6,0.0,0.0,10.9,1.0,3.0,0.1,0.1,255.9,1.7,17.1,324.5,1.1,0.1,4.5,1.5,0.3,0.6,2.4,2.7,0.2,4.9,21.5,3.5,11.5
CD_I270917,13.0,Patrick,Dangerfield,32,189,97,35,RIGHT,VIC,2007,2008,Anglesea (Vic)/Geelong U18/Adelaide,10.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270917.png?i10c=img.resize(scale_height:0.6),05/04/1990,CD_T70,GEEL,Geelong Cats,Cats,13.0,74.9,8.0,0.0,231.0,42.0,53.0,0.0,0.0,1.0,9.0,51.5,137.0,18.0,4.0,22.2,75.0,66.9,281.0,983.0,188.0,79.0,13.0,19.0,16.0,33.3,10.0,6.0,95.0,132.0,0.0,0.0,0.0,0.0,59.0,6.0,27.0,53.0,0.0,0.0,149.0,1.1,43.0,9.0,10.0,5132.0,23.0,181.0,62.0,405.6,15.0,3.0,75.0,17.0,18.0,11.0,31.0,35.0,4.0,73.0,266.0,49.0,129.0,13.0,74.9,0.6,0.0,231.0,3.2,4.1,0.0,0.0,0.1,0.7,51.5,10.5,1.4,0.3,22.2,5.8,66.9,21.6,75.6,14.5,6.1,1.0,1.5,1.2,33.3,0.8,0.5,7.3,10.2,0.0,0.0,0.0,0.0,4.5,0.5,2.1,53.0,0.0,0.0,11.5,1.1,3.3,0.7,0.8,394.8,1.8,13.9,405.6,1.2,0.2,5.8,1.3,1.4,0.8,2.4,2.7,0.3,5.6,20.5,3.8,9.9
CD_I270935,0.0,Michael,Hurley,32,193,94,18,RIGHT,VIC,2008,2009,Macleod (Vic)/Northern U18,5.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270935.png?i10c=img.resize(scale_height:0.6),01/06/1990,CD_T50,ESS,Essendon,Bombers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I270938,0.0,Tom,Lynch,31,193,88,0,RIGHT,VIC,2008,2010,Beaumaris (Vic)/Haileybury Coll (Vic)/Sandr U18/St Kilda/Adel,13.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270938.png?i10c=img.resize(scale_height:0.6),15/09/1990,CD_T100,NMFC,North Melbourne,Kangaroos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I270963,4.0,Rory,Sloane,32,183,82,9,RIGHT,VIC,2008,2009,Upwey-Tecoma (Vic)/Eastern U18,44.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/270963.png?i10c=img.resize(scale_height:0.6),17/03/1990,CD_T10,ADEL,Adelaide Crows,Crows,4.0,74.0,1.0,0.0,51.0,8.0,16.0,1.0,100.0,1.0,1.0,56.4,44.0,1.0,1.0,100.0,33.0,66.7,72.0,279.0,48.0,20.0,4.0,4.0,6.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,7.0,2.0,10.0,55.6,0.0,0.0,36.0,1.0,12.0,1.0,2.0,864.0,12.0,72.0,186.0,299.8,7.0,0.0,19.0,7.0,1.0,3.0,12.0,17.0,3.0,20.0,78.0,14.0,34.0,4.0,74.0,0.3,0.0,51.0,2.0,4.0,0.3,100.0,0.3,0.3,56.4,11.0,0.3,0.3,100.0,8.3,66.7,18.0,69.8,12.0,5.0,1.0,1.0,1.5,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.8,0.5,2.5,55.6,0.0,0.0,9.0,1.0,3.0,0.3,0.5,216.1,3.0,18.0,299.8,1.8,0.0,4.8,1.8,0.3,0.8,3.0,4.3,0.8,5.0,19.5,3.5,8.5
CD_I271015,12.0,Matt,de Boer,32,189,88,24,RIGHT,WA,2010,2009,Swanbourne (WA)/Claremont (WAFL)/Fremantle,100.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/271015.png?i10c=img.resize(scale_height:0.6),10/03/1990,CD_T1010,GWS,GWS Giants,Giants,12.0,58.7,3.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,2.0,25.2,27.0,4.0,0.0,0.0,44.0,79.6,108.0,447.0,86.0,37.0,5.0,11.0,8.0,62.5,4.0,5.0,18.0,54.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,68.5,0.0,0.0,54.0,1.0,31.0,6.0,2.0,1484.0,10.0,115.0,455.0,121.0,6.0,0.0,31.0,1.0,8.0,7.0,1.0,19.0,3.0,1.0,107.0,19.0,80.0,12.0,58.7,0.3,0.0,1.0,0.0,1.6,0.0,0.0,0.0,0.2,25.2,2.3,0.3,0.0,0.0,3.7,79.6,9.0,37.3,7.2,3.1,0.4,0.9,0.7,62.5,0.3,0.4,1.5,4.5,0.0,0.0,0.0,0.0,2.0,0.0,0.7,68.5,0.0,0.0,4.5,1.0,2.6,0.5,0.2,123.7,0.8,9.6,121.0,0.5,0.0,2.6,0.1,0.7,0.6,0.1,1.6,0.3,0.1,8.9,1.6,6.7
CD_I271045,6.0,Nic,Naitanui,32,202,112,9,RIGHT,WA,2008,2009,Midvale (WA)/Swan Districts (WAFL),2.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/271045.png?i10c=img.resize(scale_height:0.6),04/05/1990,CD_T150,WCE,West Coast Eagles,Eagles,6.0,67.5,1.0,0.0,133.0,14.0,20.0,0.0,0.0,4.0,3.0,82.8,72.0,5.0,1.0,20.0,29.0,61.7,81.0,398.0,50.0,13.0,9.0,15.0,3.0,40.0,1.0,2.0,40.0,51.0,171.0,51.0,29.8,48.7,16.0,1.0,6.0,43.3,0.0,0.0,30.0,0.6,8.0,0.0,0.0,836.0,18.0,58.0,17.0,491.3,1.0,351.0,20.0,15.0,5.0,10.0,15.0,10.0,2.0,29.0,87.0,15.0,15.0,6.0,67.5,0.2,0.0,133.0,2.3,3.3,0.0,0.0,0.7,0.5,82.8,12.0,0.8,0.2,20.0,4.8,61.7,13.5,66.3,8.3,2.2,1.5,2.5,0.5,40.0,0.2,0.3,6.7,8.5,28.5,8.5,29.8,48.7,2.7,0.2,1.0,43.3,0.0,0.0,5.0,0.6,1.3,0.0,0.0,139.4,3.0,9.7,491.3,0.2,58.5,3.3,2.5,0.8,1.7,2.5,1.7,0.3,4.8,14.5,2.5,2.5
CD_I271072,16.0,Daniel,Rich,32,183,95,10,LEFT,WA,2008,2009,Sorrento-Duncraig (WA)/Subiaco (WAFL),7.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/271072.png?i10c=img.resize(scale_height:0.6),07/06/1990,CD_T20,BL,Brisbane Lions,Lions,16.0,77.5,2.0,0.0,0.0,3.0,36.0,2.0,22.2,9.0,3.0,25.3,71.0,0.0,0.0,0.0,94.0,84.7,378.0,1372.0,320.0,246.0,1.0,10.0,11.0,20.0,4.0,1.0,52.0,83.0,0.0,0.0,0.0,0.0,57.0,14.0,77.0,83.4,103.0,98.0,295.0,3.6,76.0,0.0,1.0,9244.0,30.0,119.0,52.0,413.2,100.0,0.0,61.0,26.0,5.0,20.0,12.0,26.0,1.0,15.0,281.0,75.0,210.0,16.0,77.5,0.1,0.0,0.0,0.2,2.3,0.1,22.2,0.6,0.2,25.3,4.4,0.0,0.0,0.0,5.9,84.7,23.6,85.8,20.0,15.4,0.1,0.6,0.7,20.0,0.3,0.1,3.3,5.2,0.0,0.0,0.0,0.0,3.6,0.9,4.8,83.4,103.0,98.0,18.4,3.6,4.8,0.0,0.1,577.8,1.9,7.4,413.2,6.3,0.0,3.8,1.6,0.3,1.3,0.8,1.6,0.1,0.9,17.6,4.7,13.1
CD_I271129,19.0,Todd,Goldstein,34,201,103,22,LEFT,VIC,2006,2008,Trinity Grammar (Vic)/Oakleigh U18,37.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/271129.png?i10c=img.resize(scale_height:0.6),01/07/1988,CD_T100,NMFC,North Melbourne,Kangaroos,19.0,85.2,4.0,0.0,287.0,25.0,52.0,3.0,21.4,14.0,17.0,59.4,149.0,40.0,9.0,22.5,84.0,75.5,241.0,1335.0,182.0,57.0,10.0,29.0,24.0,65.2,9.0,15.0,82.0,153.0,454.0,143.0,31.5,47.7,36.0,9.0,23.0,64.8,0.0,0.0,88.0,0.6,48.0,12.0,3.0,2783.0,91.0,198.0,18.0,488.6,15.0,952.0,86.0,48.0,23.0,75.0,41.0,34.0,5.0,66.0,251.0,31.0,102.0,19.0,85.2,0.2,0.0,287.0,1.3,2.7,0.2,21.4,0.7,0.9,59.4,7.8,2.1,0.5,22.5,4.4,75.5,12.7,70.3,9.6,3.0,0.5,1.5,1.3,65.2,0.5,0.8,4.3,8.1,23.9,7.5,31.5,47.7,1.9,0.5,1.2,64.8,0.0,0.0,4.6,0.6,2.5,0.6,0.2,146.5,4.8,10.4,488.6,0.8,50.1,4.5,2.5,1.2,3.9,2.2,1.8,0.3,3.5,13.2,1.6,5.4
